unique_id,prob
357743,0.063944425837657
188964,0.0532795490986271
56483,0.00883820313662301
194689,0.064628506705392
140806,0.0204036820045825
104932,0.0497825090668246
143207,0.0262520211040642
24873,0.0380917246282745
181383,0.0191280793855082
346654,0.0494175049289711
363336,0.0319657106578839
263633,0.0272843050294675
172240,0.0255199148891294
229408,0.0354824303654171
163785,0.0226671635935138
324524,0.0150814188640302
320522,0.028966665997146
69639,0.055272549796647
201459,0.0102374169885876
312177,0.0465968712405752
92738,0.0498862736382042
320082,0.0515532040670591
129491,0.021292879379537
167275,0.0457158452518837
314895,0.0181143801739002
405213,0.0218597862509723
182178,0.0257468246737558
410613,0.0283035605692832
124547,0.027684646917916
415279,0.00451933056516774
63025,0.0298045788114818
388098,0.00662442859313243
66629,0.0322999738976341
320340,0.0184474922464155
131315,0.0169515715075554
161613,0.0560951132782577
155225,0.00759147320231198
130332,0.0223689006869483
153082,0.0276093571968466
66867,0.0228567057022319
398305,0.017425966541903
390133,0.0271031656532642
100233,0.061312966784331
65411,0.0537015977748245
146993,0.0522914011940556
165226,0.0218204651792448
381955,0.0203473969777477
27648,0.0150054685336292
316144,0.0486627750825493
336015,0.0258721616409741
218751,0.0246412410695323
201033,0.0424932962861017
335021,0.0390238522187201
120221,0.014670123730703
258429,0.00226590232160744
311577,0.0186658792047802
174379,0.0398472218397778
340346,0.033069111952649
330363,0.0418088581853168
239145,0.0351799972295706
138452,0.0488303943327889
196357,0.0241825170221977
164485,0.0752146577589748
374032,0.0401026961440978
50981,0.0603134928005633
285231,0.0183586659238159
274583,0.0560299858599729
236210,0.0302216193650488
378068,0.0528698122206814
254034,0.0203244167815905
196097,0.0286966182754665
152243,0.0137482715270821
225371,0.0432101202801637
377791,0.0407947316644553
357313,0.030909046621394
117600,0.0718716852449675
393153,0.0255289072056121
134072,0.0282617920006458
194658,0.0167145977475285
342987,0.0548463046613711
217171,0.00370060759379504
340939,0.0181413530150578
187622,0.0115469940100782
185876,0.0221730757370497
286708,0.0275878049655345
243649,0.0367319949615951
110626,0.0334128246400048
157651,0.0233689248862374
363413,0.0370461951543114
91853,0.0371523530185042
69533,0.0765302580252757
101223,0.0287029352793918
21951,0.04247313686613
52895,0.00164068292855777
375433,0.0159663116307407
348721,0.0198671911348312
46709,0.0175067412753697
106630,0.0615296691142416
170128,0.00246930777485086
15617,0.00701962924879261
234217,0.0446559676057372
307468,0.00739268593932274
112775,0.0200680629754377
50127,0.0548166214519561
234209,0.0380851036663818
385599,0.0189047876397303
150142,0.0582857563245546
297028,0.0607244776845028
271085,0.00725390288798237
322956,0.0173755407021535
75378,0.0371370432303453
9631,0.0473403171105565
245205,0.046643443370132
137527,0.014255465310553
186907,0.0210378985481962
227529,0.0753378269433043
126095,0.037896258981095
396626,0.0187662757748488
66924,0.0169714496687303
356809,0.0879595333159544
351722,0.0747660309321004
331446,0.0236776188488681
138152,0.0159439683880705
173739,0.0369897714483132
348415,0.0438897104817966
145072,0.0246875870761528
303185,0.0109885623290551
189256,0.0642439307716974
95007,0.0354161623422749
139444,0.0276837449348583
232071,0.0557582963932193
17484,0.0574945710115791
308716,0.024499927788721
124788,0.0562252259253818
99134,0.0349489230815919
367376,0.0608455630336264
285569,0.0683104071272425
230493,0.0305387910679757
189709,0.103216272458394
309956,0.0349641192734722
230254,0.008740869452999
302629,0.0163768871488994
274078,0.00157535748166747
180010,0.0184314700367188
281515,0.0688189323473784
405892,0.0525867043926579
30966,0.0152902850196573
62126,0.0444613669744663
287291,0.034504520787047
170480,0.0384985274129742
422590,0.0407367167759165
95620,0.027953876263385
55391,0.0197305738673047
338170,0.0381198084399036
402486,0.0162169038268509
390341,4.60410085891459e-07
207709,0.0560880210900476
361833,0.0275227212474377
35567,0.0396425973349606
268328,0.0323900555042362
42393,0.0494799464334469
108203,0.0242119642648602
161503,0.0213815232214162
63236,0.0318687987308154
259662,0.056703496866264
269830,0.0140159366090871
132666,0.0261224914444113
145377,0.00336213971559618
1638,0.024566154762218
31086,0.0820354171244321
128726,0.0219582978375338
33323,0.0259351697228103
319502,0.0364260915331434
103700,0.0162032045005647
92428,0.0297125244811493
158287,0.0583661947438936
204924,0.0238677416815008
198451,0.0189187969657409
286147,0.0426995554463868
342590,0.0012859484793123
326379,0.00311021631063729
97145,0.0286943359235664
574,0.0236697613108264
283194,0.0277051281393826
54978,0.0925650315527479
138366,0.0395560626970609
382540,0.0447665096413279
331338,0.0135124390614045
205953,0.0229047032164734
102909,0.0507858747456257
185412,0.0360404500359416
108823,0.0192171167565876
396961,0.0643917436172176
76600,0.0328519836736686
322961,0.0364683856740573
144901,0.0249135937428868
195341,0.0374941996768135
63455,0.0219420607414153
293613,0.0501522230369924
319109,0.0270876469213244
101046,0.0472730370511074
219109,0.0330106511250561
233060,0.0323031327371658
361870,0.0669084912646874
275441,0.0199659533715511
107568,0.0187919996998651
77109,0.0258226604165432
398037,0.0283171893083776
109127,0.0150109738452419
301834,0.0403794055831525
12279,0.0260975007199481
49475,0.026335871814348
299799,0.0324496099139251
46941,0.0207533211761185
316225,0.0613013712691845
258216,0.00611745451862018
173573,0.0613887682014477
159585,0.0265826226878509
409694,0.0505037318803499
272364,0.0164934779035567
205714,0.0215206273872232
198125,0.0363460695070196
161451,0.0324619028644693
58796,0.0486442442407706
82478,0.0534551781606086
227071,0.0154014650683522
203100,0.0628768770386747
216013,0.0449417284400186
226387,0.0134518106574385
58805,0.00856628516503082
237175,0.0725515085077886
242734,0.0148335580240896
314751,0.0129114269340648
198708,0.0132365091150559
76666,0.0492320114589736
248605,0.0541097598859841
85094,0.0493604020464648
68363,0.0252038882236161
96662,0.0433346368183903
167666,0.0239390874445296
290725,0.00816859483723266
335332,0.0149594862508869
92470,0.00695011649487403
179744,0.0267358022862197
234770,0.028641386329604
315624,0.0261928967634725
136914,0.0203426456950676
323469,0.0112810410276896
73517,0.025115532560024
269081,0.0303430592840231
249290,0.0151618805364499
77116,0.0253006688033204
185179,0.0294630929268273
88622,0.000731859166868179
181479,0.0277627994541404
71574,0.0234824232244022
49810,0.0136324285131974
63638,0.0202736825457823
312894,0.034364934785092
250109,0.0283905086492292
79042,0.0221528368904119
348396,0.0365068646936706
298063,0.0192752439892929
412266,0.0284443491063673
276693,0.0692422468540658
256817,0.0360229838896741
213122,0.0441914435782115
60717,0.0237248124519393
49443,0.0269591250207073
216857,0.0423005050066419
76588,0.0648913044504964
224554,0.0173520613134197
205894,0.0259890305440969
233310,0.033775764279408
23939,0.0545161899785904
75795,0.0301084774005286
347576,0.0518300424184087
421521,0.029446720514437
410517,0.0600974300823305
176934,0.0647653017357327
17067,0.0304524843424495
265501,0.0311359735234697
283944,0.00977655404762527
95906,0.027465991737641
68011,0.014795030299615
217646,0.00757811672741179
41452,0.0323715451731556
315499,0.0186746907692249
338361,0.0202428922849291
44831,0.00426117108593743
146450,0.0451650584335417
18099,0.013493661060513
226276,0.0428909276765846
92565,0.0300639614628834
136431,0.0216441161001364
331781,0.0212257928532297
98385,0.0266884276869223
127282,0.0551655051937669
409232,0.0449813501155747
47137,0.0153790991731324
212458,0.0288326174904166
188903,0.0625640376813743
152370,0.0229150012514712
8623,0.0525284906637784
77457,0.0211612904519983
73497,0.0206023761891851
220712,0.0414131441809368
167338,0.0344709092329882
354500,0.0289628692846507
406636,0.0563438651036044
201267,0.057083358802712
248389,0.0333442523835125
305167,0.0033520995754598
198800,0.0186974264566668
256020,0.0288643070300692
406101,0.0636913025906338
81444,0.0166895571620031
399620,0.00880351661894681
55117,0.000379536618854917
393165,0.00901834995140168
386494,0.00384865877495606
62885,0.0312914378538271
242672,0.0519300120410065
134232,0.0365153800438545
423124,0.00418049194061942
328668,0.0582278902724845
326655,0.02438344497337
412790,0.0243838515636916
424759,0.0485449520666091
309637,0.00976523281783306
80475,0.0404249234756232
161583,0.0442887897255435
340141,0.0172268142984669
420401,0.0283466012698584
151796,0.0321825398367283
379371,0.0573767786816505
260380,0.0239786511643226
165545,0.0198562047964248
296463,0.0584203199685956
275199,0.0106162672158855
228520,0.0491727045324514
174526,0.0123077827162987
85241,0.0294096615233728
27503,0.00660662248465126
417935,0.0238138287780739
54923,0.0308159392336627
302722,0.031464964201522
221740,0.0558993430787456
78869,0.0237691683792776
32740,0.0521057173409484
356301,0.0202644694066179
45147,0.0287987143133516
320833,0.0738339294487198
174348,0.0106076410332857
350850,0.0424738435916189
415803,0.0551966260227707
280453,0.0323598326715239
131494,0.0555009008325688
234058,0.0258520859550815
28367,0.0360761000362073
130953,0.0269837922451759
284373,0.0492672706390483
388326,0.070554923707718
278807,0.0184582810467621
322484,0.0268032492136133
283868,0.0618877266469491
116983,0.0253633020931611
202580,0.04474085748622
325846,0.05290209033939
225228,0.0391110855425615
371013,0.0519089614661638
63906,0.0340918928224276
50028,0.0396951980992674
330810,0.0256086846894136
199548,0.0209713977588537
374634,0.0293215844116958
90530,0.0477257620648243
355425,0.0110558812168645
278033,0.0236882304682952
59986,0.028343464178511
327996,0.0278722035158273
135826,0.0657624869458953
425871,0.0308713433388743
44099,0.0605075593118459
234691,0.00674930684056596
81175,0.072031913681995
327777,0.0454264334001466
176129,0.0491884154774742
128133,0.0183663608722753
387048,0.0377700220267756
196415,0.0378236105953763
369831,0.0261649643979091
413509,0.0574390280763558
161069,0.0256262359423051
261139,0.0113840682027989
203140,0.0313055829150617
21823,0.042500441305394
40978,0.029843818935783
93125,0.00568007376703207
115948,0.0585067827153667
391965,0.0199806481444672
242783,0.048231533241907
363068,0.0659451684867122
35772,0.0439120438215019
189105,0.0385161367660768
114442,0.0310502093165004
258344,0.00133623475644401
129670,0.0271929683491913
106745,0.0114667770724528
84526,0.0276265401772635
146153,0.0086007386815406
33638,0.0219091267657821
381361,0.00182873660584342
208216,0.00978217278527123
175769,0.0403221727042074
6040,0.0266558075980517
228961,0.01919261052955
242562,0.0647590377911497
285975,0.0367198709110267
8556,0.0149310805895909
139883,0.0260312927608107
259337,0.0187159147048226
134617,0.0708174524772902
152315,0.0489592807219465
310558,0.0347197350683586
307722,0.0283351726093498
262127,0.00208034218205784
262371,0.0667870480204289
3487,0.0161336243633144
181520,0.0413159400129186
409075,0.0207785822910168
169609,0.0116231319224255
407586,0.0560120072273215
42238,0.0472060202686032
39567,0.0118137066760205
220885,0.0651486156216994
153258,0.0243587131753581
98795,0.0234507532143576
168248,0.0237913083571544
297183,0.0492064808171849
277563,0.00654410770247653
346492,0.00853495896252342
345567,0.0322361872867023
70113,0.0368676523782549
103335,0.0352919388001056
354295,0.00810714161606236
114476,0.0300181909666762
16109,0.0259327727056324
407315,0.0445909415521639
329678,0.0237477191316596
234605,0.00365528977633417
36146,0.0220569848524748
341559,0.072060177620985
408688,0.0359157441908764
236880,0.03969181782584
87314,0.0360374681273166
33730,0.0379156072013588
194706,0.0456325804971823
404781,0.000159584768182905
62489,0.0159321696916041
401126,0.0346859891724735
389155,0.0302910391102589
217026,0.061948402802725
206350,0.069120297723009
252385,0.0403653157752092
146538,0.0330758385396354
321655,0.00441518704667816
94795,0.00112003718284307
137729,0.0124179356603364
177445,0.0220250619482075
316224,0.0201691449132353
10033,0.0080526414416348
139596,0.0116526747771697
223574,0.0213642207417367
176746,0.00519663435416034
379597,0.142708843367412
233651,0.0778963022269395
119391,0.0283236574795644
279277,0.0293050836342693
55734,0.0206139085901994
365402,0.0255711029302686
114237,0.0161858124116865
382569,0.0185562839808134
657,0.0383767841024216
415849,0.0877667983629043
135290,0.0695297177506883
321145,0.0209832319844533
175941,0.0386622016428849
159009,0.0265951706207157
186621,0.0403329461182386
123277,0.0196851753272591
142429,0.0411005508670446
411045,0.0311145462429758
243025,0.0402830688933981
93502,0.0364562450277864
41085,0.0170109592692181
391589,0.0258950786146748
216711,0.0467468962713526
399464,0.018339707820524
110117,0.0477617029339335
86843,0.0389764348100599
408111,0.0162817113215092
170667,0.0320925867363927
218484,0.00339045739445687
60615,0.0182715938752884
206545,0.0128519150156103
415691,0.0181530920223025
118356,0.0804067360549491
40566,0.0251697830233174
292537,0.0857057130628258
256998,0.00827740952389351
150083,0.0333730649998523
199335,0.0172582589935502
89112,0.0171193163987935
163095,0.0312563721398165
58345,0.0404386258291671
163754,0.0208410810454302
253796,0.055558242705313
49886,0.0437922927916126
347586,0.0354187204104842
121616,0.0489406310735822
237165,0.0136773500053063
189632,0.0422125085239153
53574,0.0153103882449233
128044,0.0235094267538024
381550,0.0531779310042578
232692,0.022108523294254
252082,0.000133805735078311
90019,0.0334835031145435
195642,0.017766143668228
172140,0.0215873431280504
25731,0.0298431806426644
94913,0.0219728731231649
182399,0.0236499571605005
212621,0.0346080307711241
299111,0.0369996109865183
352116,0.0242855220070219
83489,0.0833988594136574
231648,0.0120258742645966
171493,0.0466928888407665
251627,0.00728831495902996
38025,0.0198991831641753
419626,0.0344659540204086
249010,0.0411970166477334
79160,0.0343816532685345
297083,0.069580353375643
293084,0.0370310716659628
139194,0.0336724558386504
184371,0.0401445314197324
68083,0.0200174474085917
359410,0.0207216942067757
75618,0.025829573432915
399428,0.0159130935798114
336423,0.0358034290174465
199014,0.0655105987940064
347581,0.0299143177018731
31104,0.0056462137872063
84903,0.0796341895474806
96373,0.030298938539996
215703,0.0256843655159034
32890,0.00411137477251533
291605,0.0317187787290599
158236,0.0808648819457364
109227,0.00607962986558975
158301,0.0211937452439253
109097,0.0117947514055076
21483,0.0375177529806954
206973,0.021906018425428
388118,0.0023655060388824
336035,0.0270204879589696
207820,0.035391983975302
415918,0.0267799901951712
372557,0.0248446505056471
79087,0.0274388321065587
77487,0.0521104702524165
14914,0.0316200702933679
6947,0.0603044509338944
323363,0.0375768871372281
205409,0.0623520680207105
356275,0.0136871868106842
283405,0.0271368549204047
186388,0.0328230259449239
49292,0.0529431171816954
408675,0.0289242920857798
194234,0.0452423478266231
300250,0.0262479093665441
184033,0.0246854532125583
45456,0.0538546614846762
417250,0.0303855270633332
159412,0.0432302833391484
93509,0.0233967656326496
393409,0.0143179159649493
245843,0.0339156999070495
366703,0.00408960902462732
264363,0.0423537697013819
134555,0.0149410920650296
265764,0.0223824115869508
354754,0.052222988985263
270562,0.00611621720477857
67679,0.0082793013538059
281726,0.0313239538780486
144475,0.0239311453227859
238605,0.0349522977264374
191283,0.0297862892752844
259707,0.0153297303184656
413821,0.0261957691172893
177244,0.0245233412701991
297655,0.0346650206224261
255117,0.036379148201737
148839,0.0348536163007248
112470,0.015915098594977
30728,0.031093469505651
117160,0.0300217846695264
85606,0.0197840106416855
59046,0.03395095601346
94962,0.0266783886333124
333670,0.0292980822086927
42707,0.0372524515182004
373359,0.0389381804525692
402484,0.0340354192597262
5547,0.0140707159174907
185974,0.0319544402872059
62259,0.0382745505402311
323993,0.032446544162097
207698,0.0283735182628608
320952,0.0163242581978148
207176,0.0352100093871316
369096,0.0362074652308978
330036,0.0333242629472353
83565,0.0263949023276201
376805,0.0191983569506317
180063,0.0259640300803579
107300,0.0366219549017994
335043,0.0107896224903946
422778,0.0138600927800746
67667,0.0120579985221662
187276,0.0366503195968845
139065,0.0454791400674521
98241,0.015671764244136
108834,0.0564942622225149
245661,0.0435733813351239
168943,0.0382912990977077
118419,0.0219451473217369
352964,0.0301019764984934
16892,0.00780550655477386
318799,0.0340864416602761
120408,0.0110287871938509
397450,0.0120759586015807
400280,0.0291739999243907
318533,0.0209647353759734
308999,0.0312839786753847
291911,0.0068033166690077
197985,0.00741898687213995
301965,0.019308694413595
71440,0.0088968718016976
379139,0.0617805046638126
412205,0.0284108605565221
7690,0.0448598838326057
62857,0.0510458677179597
164629,0.0607822008744118
294018,0.0299803547768188
231627,0.050770824231872
88734,0.0669889720647476
329967,0.0536125295542473
156157,0.0326562376175197
181436,0.0336244849555163
87001,0.022316262410717
114000,0.074302991606014
198755,0.0436061823136116
26695,0.0497884026155577
239602,0.045760085935433
172842,0.0183884496676625
84079,0.0154787879866901
366124,0.0491650324852021
90384,0.0565328812916703
166875,0.0136480261502793
343405,0.0239578582712501
163388,0.0257632213710582
138039,0.00908827581714576
10760,0.052825870593471
91610,0.0309264492752515
18,0.0532717348384436
421437,0.0376032100207184
106548,0.0135530334835748
130920,0.0498371052516947
330718,0.025690560016277
236057,0.0477121505615776
65054,0.029959679010894
82764,0.0270185956074124
339073,0.00635035328420456
201891,0.104860844570644
183468,0.0134379445577206
92245,0.0173613449570927
404998,0.018111932936298
54776,0.0157689717404911
82160,0.0386891591202543
11335,0.0506808683906394
226231,0.0204000956056614
183768,0.0501658145475431
410017,0.0672039694687151
215474,0.0194427163227813
19352,0.0113391856900525
8982,0.0320932232314856
288681,0.0233097126679609
119950,0.016740356881702
307239,0.0312893339881397
384010,0.0225766107594991
337281,0.0264931910621273
174716,0.0617374222965201
421068,0.0243714766206494
296608,0.0357994779085524
36465,0.0272430937021894
420016,0.0705611438914953
215357,0.0143064070999805
57992,0.0200261051191243
149809,0.0207590201282659
309364,0.0694103159264742
98800,0.0275409419352964
247189,0.027145752257925
48207,0.0424024400709737
224840,0.0262287122537969
139263,0.02875888544937
373677,0.0403136106552388
255941,0.0330132908803728
404837,0.0450178320386604
404634,0.0295342695342289
353996,0.030781873188517
414745,0.0234876864764717
284537,0.00448688701656313
268760,0.0654918974499103
364595,0.0158880414293954
391350,0.0185297320646781
27309,0.00401803906240125
273306,0.0176070329290395
357524,0.0628910622226625
11409,0.0403977478636308
320698,0.0169545154250859
182151,0.0661542613070579
349745,0.0160327935496434
6972,0.00913051919692609
7685,0.0216276462008913
199821,0.0441326331753125
43426,0.040265532311221
77295,0.049885610457592
9023,0.0244611425901377
56961,0.0487490043535472
247859,0.047569946897995
261946,0.0515560204527902
318089,1.3693445250659e-05
88566,0.0226307766721524
291748,0.047023486779585
211102,0.0413047157409102
189313,0.0312528361049867
30306,0.0503463662863965
340355,0.0402532078406122
167798,0.00320136038528496
166969,0.00775082324471958
298661,0.0232032170592825
65611,0.0351783312028496
315774,0.0288918549705073
69860,0.0263160375215446
221321,0.0360120973142419
388577,0.0113322405940194
27375,0.031853423953356
236164,0.0104494500094384
16747,0.0337216512404407
4048,0.00446722040899437
327830,0.023043875432132
131454,0.0282639403368596
184414,0.0290952673663949
72573,0.0191089125101998
155939,0.0406581787411718
409985,0.00451698764827571
43592,0.0268108708212101
196053,0.023694469981847
321037,0.052927173888377
279251,0.0873463826598081
349145,0.0327924766276721
241726,0.0525795972055073
213734,0.00975305241656579
208931,0.00173324646917717
396301,0.0501292533710933
349580,0.0207188076723267
23042,0.0380218966502791
411239,0.0210296878252386
64195,0.0140108814364657
58742,0.0377920693619698
158191,0.00157481450488094
161180,0.0491739422884531
273088,0.0226864465328366
129042,0.0247642100534359
296441,0.0245239279976918
150914,0.00800087593539127
64051,0.00879751063199333
371687,0.0251913342501565
50043,0.0408957458515658
316791,0.0435773366482541
73038,0.0213475030273297
214992,0.0114563069762202
416143,0.0647120903719241
319091,0.0211888178261316
36940,0.0496163029241032
231036,0.0238504736847459
197720,0.0140544209283399
94387,0.0268066135441324
101704,0.00705911495773224
106008,0.0499662136518565
73749,0.0247651090469848
188952,0.0336323018340493
138533,0.0284327044179515
282883,0.0212604608889997
297207,0.0267957043099416
252418,0.0392881776976453
122102,0.0117742041191772
69828,0.0419927200283856
186070,0.0537156712118093
138871,0.00940651894254151
74704,0.0393461046765699
158496,0.0207334998709108
40719,0.0764407121988978
244925,0.0283526496871091
148430,0.0381800738480862
248813,0.0083192607514617
248262,0.0266049544747691
268754,0.0708204139408867
17261,0.050664510625301
220969,0.0293055976878336
114043,0.0643725414445047
177338,0.0323203765092113
129557,0.0277021829599012
306245,0.0460813897532635
28074,0.0277968228386731
314870,0.00616772354900583
87642,0.0286137973410973
32536,0.0862233831016529
423410,0.0223491563975859
305439,0.0403781169057153
372830,0.0350228331927618
245050,0.0123359460977797
61427,0.0160386720139714
131727,0.020473835098518
41410,0.0496832448604005
36441,0.0288585766465744
406642,0.0324637808161659
312633,0.0363430252432669
92902,0.0252504401616898
207605,0.047267846502884
267195,0.0251771090260213
247955,0.0255606695747244
390016,0.0143524642440751
391006,0.0260790227435979
369821,0.0189159547412224
114492,0.068436862124784
356936,0.0270325419710268
38650,0.0167671203455702
200296,0.0211962249594781
99002,0.0729585865431454
53122,0.00963840760305466
376650,0.00509564987350195
6169,0.036999291944409
249685,0.01028937326369
418410,0.0332756900274062
154897,0.0425039837008698
181791,0.0281793306956966
938,0.0166327342260156
270360,0.0427340808396556
246958,0.0325246445117076
221577,0.0858072881421644
308118,0.0711754851675529
40456,0.0253686057212115
93910,0.0371321886254092
191777,0.0824059552771945
395851,0.0402284397488769
332895,0.0256139523746106
67675,0.0174805609199742
33826,0.0285235835333922
54211,0.010026570935791
338028,0.0247320477372654
51012,0.0281978910458411
63232,0.0187823310633413
44569,0.0281765383390743
30388,0.018543620783689
303505,0.0226812258609131
118478,0.00767628768212586
140309,0.0234736769764975
138913,0.0292367093337781
36012,0.0363001005556654
321762,0.037195959656367
283860,0.0195509255727377
385390,0.0522094357744379
137824,0.0463657705101118
271799,0.0170499743108737
24962,0.0327508838810479
364999,0.0270254663165123
21570,0.0412427410014155
386252,0.0178499813573609
222394,0.0120758801251566
271832,0.0237626756992174
63794,0.0707652702461407
239984,0.0220645016625375
214720,0.0160016877959702
368547,0.0178888976535725
268532,0.0495264564683776
288265,0.037420879453548
405691,0.0460941724120681
278982,0.0374676627204
257379,0.0199971505616679
351945,0.0316688450970034
351160,0.052883771375184
260606,0.021989837017742
140110,0.0595617419551476
183153,0.023516331399204
259865,0.0353863218580705
242487,0.0716793139076944
227163,0.0174295263973854
421209,0.0753292982272204
225102,0.0300755641907585
230796,0.0812898440465202
183545,0.0428955648982229
215969,0.0379431689641186
327719,0.0546785076107045
30208,0.000909084795074834
12638,0.0177795145168061
356078,0.0353315393092655
263123,0.0325976486630668
128529,0.0461161862987655
206429,0.00922267905301712
339916,0.0302269915609528
298806,0.024630697196082
203555,0.0431757661916244
398018,0.00887203715633738
4481,0.0483960745191966
395958,0.0459427904184823
400198,0.0345073869050036
175902,0.0352277395100422
110870,0.0184797950432497
144289,0.0379065337407895
167501,0.0501217239660041
379423,0.023751966610035
36481,0.0216323044318277
182247,0.033513715839849
346818,0.035019713015569
372740,0.0710461130110695
246669,0.0373178993498553
312596,0.0222834341591549
342572,0.0694063921475072
93049,0.0260046129815667
34805,0.0155212329353737
156716,0.0210562075641487
44566,0.00395521207226906
152063,0.0748955616553592
75075,0.0439920490264893
226004,0.0112879820713189
384516,0.0272350784223301
393605,0.044354674342815
356688,0.0281968471893194
353208,0.00458341565769732
399438,0.0156342942202967
278993,0.0279749202976731
399973,0.015718317258509
40474,0.0181741955721186
41808,0.0139870988349437
137006,0.0127790427148174
68990,0.0241504964544691
95349,0.0226201236956624
196300,0.0219985972881748
53937,0.00981158678546129
401758,0.0133492977155523
294228,0.0427356250236687
407548,0.0421771571730234
206799,0.00590305524516204
175312,0.05336157980347
52159,0.0483323237786984
55412,0.0248791234652129
53262,0.0235040303203046
43953,0.0246151901798667
226440,0.0680041715732411
314673,0.0242370369141889
331031,0.0267248653164066
200664,0.0388361285864873
24245,0.0457040467918852
174125,0.0366640640006713
12492,0.0120246452843609
15867,0.0126760252393589
106075,0.0657899723319078
184955,0.0844022027161414
48757,0.0602964202862685
43934,0.0507388455654643
301278,0.0103769084637653
251745,0.0141300908605764
387787,0.018359684422751
420955,0.0226767209095448
279937,0.0465995519751088
326660,0.017751948166432
54753,0.033985681490864
23041,0.0255536156708378
258252,0.0171435859844992
243305,0.043169254708175
257860,0.0268286136858398
343574,0.0475009685357951
388722,0.0451696106245908
142107,0.0176839209823792
89763,0.0249132547257624
139361,0.0388501243282002
126105,0.0261421007869139
87164,0.0314350595826969
417400,0.03602081598552
2571,0.0360210033563892
141833,0.0769313636415588
50969,0.0322178987836118
48857,0.0118694576023502
169111,0.0325704287224536
181684,0.0196232939520716
109937,0.0300538289540489
5543,0.0248062319429062
256358,0.0169408662640992
41364,0.0740938068935598
235951,0.0106099198337276
82318,0.0767084021034085
154602,0.0375035503794788
143763,0.0491577825729087
272302,0.0362465570584945
416915,0.0294218487358992
53239,0.0266454066773295
109705,0.0246754874980002
368864,0.0116085600071073
327455,0.0119487704339373
285239,0.0197411975140797
181415,0.0322888107778085
262964,0.0229708352436362
414365,0.0448315676022458
25408,0.0415614327124356
7470,0.0485927903434737
336615,0.0305503128448989
194514,0.0514002788692792
277235,0.0597960151290708
226180,0.0264842240987024
76646,0.02666307373564
300782,0.0428339730572702
248002,0.0263107789692911
204457,0.0225022164712505
274971,0.0381324637666529
398695,0.0384435516482815
220430,0.0608025579592467
103187,0.0348511250336943
42738,0.00473304045449648
214516,0.0208832174592477
286528,0.0517739926888009
150776,0.0165754010886509
339452,0.0375321431939616
22963,0.0327623677045375
186341,0.010697876402846
64955,0.0319668245188971
394558,0.0307497048998074
